STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
784390,99999, 19740329,   83.2,11,   68.2,11, 9999.9, 0, 9999.9, 0,  24.9,11,   8.7,11,   9.9, 999.9,   87.8*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740330,   82.2,12,   68.5,12, 9999.9, 0, 9999.9, 0,  23.8,12,   7.1,12,  15.0, 999.9,   87.8*,  73.4*, 0.00I,999.9, 000000,
784390,99999, 19740331,   84.8, 9,   69.6, 9, 9999.9, 0, 9999.9, 0,  24.2, 9,  10.0, 9,  15.0, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740401,   78.1,10,   65.5,10, 9999.9, 0, 9999.9, 0,  24.2,10,   8.1,10,   9.9, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740402,   81.4,13,   68.0,13, 1018.2, 4, 9999.9, 0,  22.1,13,   7.2,13,  15.0, 999.9,   87.8*,  73.4*, 0.00I,999.9, 000000,
784390,99999, 19740403,   81.2,12,   69.7,12, 9999.9, 0, 9999.9, 0,  23.5,12,   8.2,12,  11.8, 999.9,   87.8*,  71.6*, 0.00I,999.9, 000000,
784390,99999, 19740404,   82.6,11,   69.5,11, 9999.9, 0, 9999.9, 0,  24.0,11,  11.1,11,  20.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740405,   82.1,14,   69.0,14, 1017.2, 4, 9999.9, 0,  24.1,14,  14.7,14,  20.0, 999.9,   89.6*,  71.6*, 0.00I,999.9, 000000,
784390,99999, 19740406,   82.4,11,   70.3,11, 9999.9, 0, 9999.9, 0,  23.0,11,  11.6,11,  15.0, 999.9,   89.6*,  75.2*,99.99 ,999.9, 010000,
784390,99999, 19740407,   82.4,12,   69.8,12, 1017.0, 4, 9999.9, 0,  24.0,12,  10.9,12,  15.0, 999.9,   89.6*,  73.4*,99.99 ,999.9, 010000,
784390,99999, 19740408,   78.0,11,   67.0,11, 9999.9, 0, 9999.9, 0,  24.0,11,   9.9,11,  15.0, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740409,   82.6,11,   70.0,11, 9999.9, 0, 9999.9, 0,  17.4,11,   8.2,11,  15.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740410,   83.0, 9,   70.4, 9, 9999.9, 0, 9999.9, 0,  24.2, 9,   8.8, 9,  15.0, 999.9,   89.6*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740411,   76.0, 7,   63.9, 7, 9999.9, 0, 9999.9, 0,  24.9, 7,  11.8, 7,  15.0, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740412,   83.1, 5,   66.6, 5, 9999.9, 0, 9999.9, 0,  24.9, 5,  12.9, 5,  19.8, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740413,   82.9, 7,   67.0, 7, 9999.9, 0, 9999.9, 0,  24.0, 7,  15.6, 7,  24.9, 999.9,   87.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740414,   83.5,10,   68.5,10, 9999.9, 0, 9999.9, 0,  24.9,10,  10.9,10,  20.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740415,   79.0,11,   64.7,11, 9999.9, 0, 9999.9, 0,  22.8,11,  10.5,11,  15.0, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740416,   83.3,12,   69.5,12, 9999.9, 0, 9999.9, 0,  23.5,12,  14.0,12,  24.9, 999.9,   87.8*,  73.4*, 0.00I,999.9, 000000,
784390,99999, 19740417,   79.2,12,   67.0,12, 9999.9, 0, 9999.9, 0,  24.0,12,   9.7,12,  17.9, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740418,   83.2,13,   69.7,13, 1016.7, 4, 9999.9, 0,  23.3,13,   9.5,13,   9.9, 999.9,   87.8*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740419,   82.5,13,   69.8,13, 1015.2, 4, 9999.9, 0,  24.1,13,   8.0,13,   9.9, 999.9,   89.6*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740420,   83.1,11,   70.0,11, 9999.9, 0, 9999.9, 0,  22.0,11,   9.9,11,  19.8, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740421,   81.0,14,   70.1,14, 1016.4, 4, 9999.9, 0,  20.4,14,   7.5,14,   9.9, 999.9,   87.8*,  71.6*,99.99 ,999.9, 010000,
784390,99999, 19740422,   82.2,11,   71.1,11, 1016.5, 4, 9999.9, 0,  22.5,11,  11.3,11,  20.0, 999.9,   87.8*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740423,   81.5,12,   69.9,12, 9999.9, 0, 9999.9, 0,  23.5,12,   9.2,12,  19.8, 999.9,   89.6*,  73.4*, 0.00I,999.9, 000000,
784390,99999, 19740424,   83.4,11,   70.5,11, 9999.9, 0, 9999.9, 0,  22.6,11,  10.9,11,  15.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740425,   82.9,10,   69.3,10, 9999.9, 0, 9999.9, 0,  21.4,10,   5.6,10,   9.9, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740426,   82.4,12,   67.7,12, 9999.9, 0, 9999.9, 0,  23.0,12,   9.8,12,  15.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740427,   82.6,11,   69.5,11, 9999.9, 0, 9999.9, 0,  24.3,11,   9.0,11,  19.8, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740428,   83.1,10,   67.8,10, 9999.9, 0, 9999.9, 0,  24.2,10,  10.2,10,  15.0, 999.9,   87.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740429,   82.8,12,   68.6,12, 9999.9, 0, 9999.9, 0,  24.3,12,   8.0,12,  15.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740430,   82.1,11,   68.0,11, 9999.9, 0, 9999.9, 0,  23.2,11,   9.2,11,  15.0, 999.9,   86.0*,  73.4*, 0.00I,999.9, 000000,
784390,99999, 19740501,   83.8,12,   68.3,12, 9999.9, 0, 9999.9, 0,  22.3,12,   8.1,12,  15.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740502,   81.7,12,   68.0,12, 9999.9, 0, 9999.9, 0,  23.5,12,   6.0,12,  15.0, 999.9,   87.8*,  73.4*, 0.00I,999.9, 000000,
784390,99999, 19740503,   77.8, 9,   64.4, 9, 9999.9, 0, 9999.9, 0,  20.3, 9,   8.8, 9,  15.0, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740504,   81.2,14,   69.5,13, 1016.2, 4, 9999.9, 0,  13.9,14,   7.2,14,   9.9, 999.9,   87.8*,  71.6*, 2.76A,999.9, 000000,
784390,99999, 19740505,   80.9,13,   69.0,13, 1015.2, 4, 9999.9, 0,  12.7,13,  11.5,13,  19.8, 999.9,   86.0*,  73.4*, 0.00I,999.9, 000000,
784390,99999, 19740506,   81.2,13,   70.8,13, 1013.8, 4, 9999.9, 0,  16.9,13,  12.3,13,  19.8, 999.9,   86.0*,  75.2*,99.99 ,999.9, 010000,
784390,99999, 19740507,   81.1,12,   71.4,12, 9999.9, 0, 9999.9, 0,  23.3,12,   6.8,12,  15.0, 999.9,   89.6*,  75.2*,99.99 ,999.9, 010000,
784390,99999, 19740508,   79.4,12,   67.5,12, 9999.9, 0, 9999.9, 0,  22.5,12,   6.5,12,   9.9, 999.9,   89.6*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740509,   84.8, 9,   70.2, 9, 9999.9, 0, 9999.9, 0,  24.9, 9,   7.6, 9,  15.0, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740510,   79.6,12,   65.3,12, 9999.9, 0, 9999.9, 0,  24.9,12,   5.7,12,   9.9, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740511,   78.0, 9,   66.8, 9, 9999.9, 0, 9999.9, 0,  24.9, 9,   9.5, 9,  11.8, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740512,   80.0,13,   66.1,13, 9999.9, 0, 9999.9, 0,  23.6,13,  10.4,13,  15.0, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740513,   83.9,11,   69.6,11, 9999.9, 0, 9999.9, 0,  24.3,11,   9.5,11,  15.0, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740514,   83.0,12,   69.8,12, 9999.9, 0, 9999.9, 0,  24.3,12,  10.1,12,  20.0, 999.9,   87.8*,  73.4*, 0.00I,999.9, 000000,
784390,99999, 19740515,   84.0, 9,   69.8, 9, 9999.9, 0, 9999.9, 0,  24.2, 9,  13.9, 9,  19.8, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740516,   81.7,12,   69.8,12, 9999.9, 0, 9999.9, 0,  19.8,12,   8.9,12,  18.1, 999.9,   87.8*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740517,   82.8,12,   68.8,12, 9999.9, 0, 9999.9, 0,  23.0,12,   9.5,12,  15.0, 999.9,   87.8*,  73.4*, 0.00I,999.9, 000000,
784390,99999, 19740518,   84.2,11,   69.0,11, 9999.9, 0, 9999.9, 0,  24.9,11,  15.3,11,  22.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740519,   83.9,12,   70.0,12, 1015.0, 4, 9999.9, 0,  23.2,12,  15.7,12,  20.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740520,   84.5,14,   69.3,14, 1014.3, 4, 9999.9, 0,  23.3,14,  14.9,14,  20.0, 999.9,   89.6*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740521,   83.9,12,   69.5,12, 1013.8, 4, 9999.9, 0,  19.8,12,  11.5,12,  15.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740522,   83.2,11,   69.8,11, 1014.5, 4, 9999.9, 0,  23.0,11,   7.8,11,   9.9, 999.9,   87.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740523,   82.4,12,   69.6,12, 9999.9, 0, 9999.9, 0,  23.5,12,   7.9,12,  15.0, 999.9,   89.6*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740524,   81.8, 6,   67.7, 6, 9999.9, 0, 9999.9, 0,  22.2, 6,   9.1, 6,  15.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740525,   83.3, 8,   69.4, 8, 1016.3, 4, 9999.9, 0,  23.6, 8,   6.9, 8,   9.9, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740526,   84.6, 9,   71.0, 9, 9999.9, 0, 9999.9, 0,  14.9, 9,   9.2, 9,  15.0, 999.9,   87.8*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740527,   77.0, 7,   65.2, 7, 9999.9, 0, 9999.9, 0,  21.1, 7,  12.8, 7,  24.9, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740528,   83.1, 8,   69.1, 8, 9999.9, 0, 9999.9, 0,  24.1, 8,  10.0, 8,  15.0, 999.9,   87.8*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740529,   78.8,10,   66.9,10, 9999.9, 0, 9999.9, 0,  23.6,10,   8.7,10,   9.9, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740530,   82.7,11,   69.3,11, 9999.9, 0, 9999.9, 0,  23.0,11,   9.8,11,  15.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740531,   83.2,11,   68.8,11, 9999.9, 0, 9999.9, 0,  23.4,11,   9.1,11,  19.8, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740601,   79.2, 4,   68.0, 4, 9999.9, 0, 9999.9, 0,  22.4, 4,   9.4, 4,   9.9, 999.9,   80.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740603,   84.2, 5,   69.1, 5, 9999.9, 0, 9999.9, 0,  23.6, 5,  10.5, 5,  15.0, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740604,   81.5, 4,   68.0, 4, 9999.9, 0, 9999.9, 0,  24.9, 4,  13.6, 4,  19.8, 999.9,   84.2*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740605,   84.0, 9,   70.8, 9, 9999.9, 0, 9999.9, 0,  24.2, 9,  12.1, 9,  19.8, 999.9,   87.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740606,   84.5,12,   68.9,12, 9999.9, 0, 9999.9, 0,  24.3,12,  13.6,12,  19.8, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740614,   86.5, 4,   69.8, 4, 9999.9, 0, 9999.9, 0,  17.7, 4,  11.2, 4,  15.0, 999.9,   89.6*,  84.2*, 0.00I,999.9, 000000,
784390,99999, 19740619,   82.7,13,   68.6,13, 1016.2, 4, 9999.9, 0,  17.0,13,   8.9,13,  15.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740620,   85.1, 8,   69.8, 8, 9999.9, 0, 9999.9, 0,  21.0, 8,   9.7, 8,  15.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740621,   79.6,12,   64.8,12, 9999.9, 0, 9999.9, 0,  23.5,12,   9.0,12,  15.0, 999.9,   87.8*,9999.9 ,99.99 ,999.9, 010000,
784390,99999, 19740622,   83.2,11,   67.2,11, 9999.9, 0, 9999.9, 0,  23.4,11,  12.2,11,  15.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740626,   86.5, 4,   69.4, 4, 9999.9, 0, 9999.9, 0,   6.0, 4,  17.4, 4,  20.0, 999.9,   89.6*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 19740628,   83.3, 6,   68.3, 6, 9999.9, 0, 9999.9, 0,  22.2, 6,  14.1, 6,  15.0, 999.9,   87.8*,  73.4*,99.99 ,999.9, 010000,
784390,99999, 19740629,   83.2,11,   67.8,11, 9999.9, 0, 9999.9, 0,  17.3,11,  18.1,11,  29.9, 999.9,   89.6*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740630,   83.7,10,   69.3,10, 9999.9, 0, 9999.9, 0,  12.2,10,  14.3,10,  20.0, 999.9,   89.6*,  75.2*,99.99 ,999.9, 010000,
784390,99999, 19740701,   80.4,11,   66.7,11, 9999.9, 0, 9999.9, 0,  19.9,11,  12.8,11,  19.8, 999.9,   89.6*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740702,   84.2,11,   68.7,11, 9999.9, 0, 9999.9, 0,  18.3,11,  12.5,11,  19.8, 999.9,   89.6*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740703,   86.0,10,   68.9,10, 9999.9, 0, 9999.9, 0,  16.8,10,  13.4,10,  15.0, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740704,   83.8,10,   68.5,10, 9999.9, 0, 9999.9, 0,  22.4,10,   6.4,10,   9.9, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740706,   78.6, 8,   64.2, 8, 9999.9, 0, 9999.9, 0,  15.8, 8,  12.5, 8,  20.0, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740707,   85.0,11,   70.9,11, 1017.7, 4, 9999.9, 0,  14.3,11,  12.4,11,  20.0, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740708,   84.3,13,   70.2,12, 1017.3, 4, 9999.9, 0,  22.7,13,  11.9,13,  22.0, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740709,   80.6,13,   67.9,13, 9999.9, 0, 9999.9, 0,  10.4,13,  11.4,13,  15.0, 999.9,   89.6*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740710,   79.4, 9,   67.4, 9, 9999.9, 0, 9999.9, 0,  11.5, 9,   9.7, 9,  15.0, 999.9,   89.6*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740711,   84.8, 9,   69.6, 9, 9999.9, 0, 9999.9, 0,  10.3, 9,   7.8, 9,   9.9, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740712,   84.1,14,   68.3,14, 1018.6, 4, 9999.9, 0,   8.8,14,  10.5,14,  19.8, 999.9,   89.6*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740713,   81.2,13,   66.2,13, 9999.9, 0, 9999.9, 0,  16.8,13,  10.5,13,  19.8, 999.9,   89.6*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740714,   80.5,12,   66.2,12, 9999.9, 0, 9999.9, 0,  20.5,12,   8.6,12,  15.0, 999.9,   89.6*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740715,   84.6,10,   69.8,10, 9999.9, 0, 9999.9, 0,  14.7,10,   8.9,10,  19.8, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740716,   85.4, 9,   69.4, 9, 9999.9, 0, 9999.9, 0,  15.3, 9,   9.1, 9,   9.9, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740717,   85.5,10,   69.4,10, 9999.9, 0, 9999.9, 0,  23.0,10,  15.9,10,  29.9, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740718,   84.2,11,   68.8,11, 9999.9, 0, 9999.9, 0,  23.4,11,   9.5,11,  15.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740719,   84.2, 9,   69.0, 9, 9999.9, 0, 9999.9, 0,  20.7, 9,   7.1, 9,   9.9, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740720,   83.9,13,   69.4,13, 9999.9, 0, 9999.9, 0,  23.4,13,   8.5,13,  11.8, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740721,   83.6, 9,   70.2, 9, 9999.9, 0, 9999.9, 0,  23.5, 9,   9.7, 9,  15.0, 999.9,   87.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740722,   84.2,12,   70.5,12, 1015.8, 4, 9999.9, 0,  22.8,12,  10.2,12,  15.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740723,   83.9,13,   70.5,13, 9999.9, 0, 9999.9, 0,  23.6,13,   9.0,13,  15.0, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740724,   83.6, 9,   69.8, 9, 9999.9, 0, 9999.9, 0,  22.4, 9,   7.9, 9,   9.9, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740725,   79.7, 4,   66.7, 4, 9999.9, 0, 9999.9, 0,  20.8, 4,   4.5, 4,   9.9, 999.9,   80.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740726,   85.4, 9,   69.0, 9, 9999.9, 0, 9999.9, 0,  24.9, 9,  13.8, 9,  19.8, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740727,   85.0,12,   69.5,12, 9999.9, 0, 9999.9, 0,  24.0,12,  13.1,12,  19.8, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740728,   84.2,11,   69.0,11, 9999.9, 0, 9999.9, 0,  20.6,11,  10.2,11,  19.8, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740729,   84.5,11,   68.0,11, 1014.9, 4, 9999.9, 0,  19.5,11,  11.3,11,  19.8, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740730,   85.5, 7,   70.1, 7, 9999.9, 0, 9999.9, 0,  18.3, 7,  12.1, 7,  15.0, 999.9,   89.6*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 19740731,   82.7, 7,   68.5, 7, 9999.9, 0, 9999.9, 0,  13.2, 7,   8.9, 7,  19.8, 999.9,   89.6*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 19740801,   84.6,10,   67.8,10, 9999.9, 0, 9999.9, 0,  17.2,10,  13.7,10,  25.1, 999.9,   87.8*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740802,   83.8,13,   68.1,13, 9999.9, 0, 9999.9, 0,  23.1,13,  10.6,13,  15.0, 999.9,   87.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740811,   85.0, 9,   69.6, 9, 9999.9, 0, 9999.9, 0,  24.9, 9,   7.9, 9,   9.9, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740812,   79.5,11,   67.3,11, 9999.9, 0, 9999.9, 0,  20.6,11,   8.4,11,  19.8, 999.9,   89.6*,9999.9 ,99.99 ,999.9, 010000,
784390,99999, 19740813,   80.1,11,   66.0,10, 9999.9, 0, 9999.9, 0,  21.7,11,   7.7,11,  15.0, 999.9,   89.6*,9999.9 ,99.99 ,999.9, 010000,
784390,99999, 19740814,   80.8,11,   66.4,11, 9999.9, 0, 9999.9, 0,  20.6,11,   8.2,11,  15.0, 999.9,   89.6*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740815,   85.3,11,   69.5,11, 9999.9, 0, 9999.9, 0,  14.3,11,  13.5,11,  19.8, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740816,   75.0,11,   61.1,11, 9999.9, 0, 9999.9, 0,  16.9,11,  13.6,11,  24.9, 999.9,   87.8*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740817,   85.3,10,   70.0,10, 9999.9, 0, 9999.9, 0,  17.0,10,  10.7,10,  15.0, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740818,   80.4,10,   65.1,10, 9999.9, 0, 9999.9, 0,  24.2,10,   9.3,10,  15.0, 999.9,   89.6*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740819,   81.8,12,   68.2,12, 9999.9, 0, 9999.9, 0,  23.8,12,   9.4,12,  14.0, 999.9,   89.6*,9999.9 , 0.00I,999.9, 000000,
784390,99999, 19740820,   85.6,12,   70.8,12, 9999.9, 0, 9999.9, 0,  23.0,12,   7.9,12,  12.0, 999.9,   89.6*,  82.4*,99.99 ,999.9, 010000,
784390,99999, 19740821,   83.8,12,   69.0,12, 9999.9, 0, 9999.9, 0,  22.2,12,   8.2,12,  15.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740822,   85.2, 9,   70.0, 9, 9999.9, 0, 9999.9, 0,  24.9, 9,  11.6, 9,  15.0, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740823,   83.7,11,   68.0,11, 9999.9, 0, 9999.9, 0,  22.3,11,   9.6,11,  19.8, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740824,   85.0,13,   69.7,13, 1015.9, 4, 9999.9, 0,  19.4,13,  10.4,13,  19.8, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740825,   85.2,13,   69.5,13, 9999.9, 0, 9999.9, 0,  17.4,13,  14.5,13,  24.9, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740826,   85.7,11,   68.8,11, 9999.9, 0, 9999.9, 0,  18.0,11,  12.8,11,  19.8, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740827,   86.5,11,   69.6,11, 9999.9, 0, 9999.9, 0,  18.6,11,  13.0,11,  20.0, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740828,   85.0,11,   68.5,11, 9999.9, 0, 9999.9, 0,  20.9,11,  11.1,11,  17.9, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740829,   86.4,10,   68.6, 9, 9999.9, 0, 9999.9, 0,  20.1,10,   7.8,10,   9.9, 999.9,   89.6*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 19740901,   85.8, 9,   70.2, 9, 9999.9, 0, 9999.9, 0,  24.2, 9,   9.0, 9,  15.0, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740902,   86.2, 8,   70.2, 8, 9999.9, 0, 9999.9, 0,  21.7, 8,   9.2, 8,   9.9, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740904,   85.3,11,   70.0,11, 9999.9, 0, 9999.9, 0,  24.3,11,   8.7,11,  15.0, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740905,   86.0,11,   70.8,11, 9999.9, 0, 9999.9, 0,  24.0,11,   7.2,11,   9.9, 999.9,   89.6*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 19740907,   85.7,12,   68.3,12, 9999.9, 0, 9999.9, 0,  23.2,12,   7.8,12,   9.9, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740908,   84.2,12,   68.6,12, 9999.9, 0, 9999.9, 0,  22.7,12,   9.5,12,   9.9, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740909,   86.4, 9,   70.2, 9, 9999.9, 0, 9999.9, 0,  24.9, 9,  11.0, 9,  15.0, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740910,   81.8,13,   69.5,13, 9999.9, 0, 9999.9, 0,  19.0,13,   8.2,13,  35.0, 999.9,   89.6*,  75.2*,99.99 ,999.9, 010000,
784390,99999, 19740911,   84.2, 6,   71.6, 6, 9999.9, 0, 9999.9, 0,  23.2, 6,   8.1, 6,   9.9, 999.9,   86.0*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 19740912,   84.4,11,   68.8,11, 9999.9, 0, 9999.9, 0,  21.0,11,  10.2,11,  15.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740913,   84.7,10,   69.6,10, 9999.9, 0, 9999.9, 0,  21.4,10,   9.6,10,  15.0, 999.9,   87.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740914,   85.5,10,   69.2, 9, 9999.9, 0, 9999.9, 0,  23.0,10,   6.3,10,   9.9, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740915,   82.6, 8,   70.5, 8, 9999.9, 0, 9999.9, 0,  18.3, 8,  13.9, 8,  24.9, 999.9,   86.0*,  77.0*,99.99 ,999.9, 010000,
784390,99999, 19740916,   82.8,10,   69.4, 9, 9999.9, 0, 9999.9, 0,  22.2,10,  14.1,10,  19.8, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 19740917,   84.5,11,   69.8,11, 9999.9, 0, 9999.9, 0,  23.0,11,   8.8,11,  15.0, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 19740918,   85.7,12,   71.3,12, 9999.9, 0, 9999.9, 0,  24.0,12,   7.9,12,  15.9, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
